BusinessDate,CashierId,TransactionId,Time,Type,Amount,ItemCount,PaymentMethod,DiscountAmount,PointsEarned,PointsRedeemed,MembershipId,OriginalTransactionId,HasReceipt
2026-05-02,E001,T00086,16:15:16,Sale,2960,3,Cash,0,80,0,,,
2026-05-02,E001,T00084,16:59:21,Sale,3860,1,Cash,0,0,500,M9001,,
2026-05-02,E001,T00081,17:05:18,Sale,3910,2,Cash,0,0,200,M9001,,
2026-05-02,E001,T00082,17:17:45,Sale,3850,3,Cash,0,0,500,M9001,,
2026-05-02,E001,T00070,17:18:53,Sale,450,1,Credit,0,4,0,M1088,,
2026-05-02,E001,T00047,17:43:10,Sale,2390,4,Credit,0,0,0,,,
2026-05-02,E001,T00063,18:00:04,Sale,400,4,Credit,0,4,0,M1083,,
2026-05-02,E001,T00061,18:02:29,Sale,5530,5,Cash,0,55,0,M1246,,
2026-05-02,E001,T00088,18:10:48,Sale,1010,2,Cash,0,0,100,,,
2026-05-02,E001,T00051,18:13:58,Sale,2470,2,Cash,0,25,0,M1241,,
2026-05-02,E001,T00055,18:14:56,Sale,2130,5,Credit,0,0,0,,,
2026-05-02,E001,T00046,18:28:33,Sale,3640,4,Credit,0,36,0,M1021,,
2026-05-02,E001,T00074,18:32:00,Void,2130,5,Credit,0,0,0,,T00055,
2026-05-02,E001,T00048,18:37:19,Sale,3720,5,Cash,0,0,0,,,
2026-05-02,E001,T00068,18:40:48,Sale,5030,2,Cash,0,50,0,M1019,,
2026-05-02,E001,T00064,20:18:50,Sale,340,1,Cash,0,3,0,M1031,,
2026-05-02,E001,T00062,20:22:35,Sale,1490,1,Credit,0,15,0,M1106,,
2026-05-02,E001,T00072,20:23:34,Sale,5100,1,Cash,0,0,0,,,
2026-05-03,E001,T00105,09:00:09,Sale,4460,2,Cash,0,0,0,,,
2026-05-03,E001,T00118,09:07:17,Void,4460,2,Cash,0,0,0,,T00105,
2026-05-03,E001,T00090,09:12:39,Sale,1610,3,Credit,0,16,0,M1269,,
2026-05-03,E001,T00122,09:26:09,Sale,1090,1,Cash,0,0,200,M9001,,
2026-05-03,E001,T00096,09:30:46,Sale,4640,1,Cash,0,0,0,,,
2026-05-03,E001,T00104,11:03:02,Sale,1280,4,Cash,0,0,0,,,
2026-05-03,E001,T00098,11:45:38,Sale,1050,2,Credit,0,10,0,M1296,,
2026-05-03,E001,T00131,11:59:15,Sale,1080,2,Cash,0,0,100,,,
2026-05-03,E001,T00093,12:43:03,Sale,5600,3,Credit,0,0,0,,,
2026-05-03,E001,T00103,12:46:27,Sale,4510,2,QR,0,0,0,,,
2026-05-03,E001,T00099,12:49:47,Sale,1030,3,Cash,0,0,0,,,
2026-05-03,E001,T00123,12:51:12,Sale,3070,1,Cash,0,0,300,M9001,,
2026-05-03,E001,T00125,13:09:39,Sale,2430,3,Cash,0,0,500,M9001,,
2026-05-03,E001,T00092,13:19:29,Sale,5220,3,Credit,0,52,0,M1128,,
2026-05-03,E001,T00101,13:31:13,Sale,4200,3,QR,200,42,0,M1221,,
2026-05-03,E001,T00091,14:43:20,Sale,1060,5,Credit,0,0,0,,,
2026-05-03,E001,T00097,14:43:45,Sale,340,5,Cash,0,3,0,M1139,,
2026-05-03,E001,T00113,14:57:19,Sale,5780,3,Cash,0,58,0,M1187,,
2026-05-03,E001,T00108,14:57:32,Sale,620,1,Cash,0,6,0,M1261,,
2026-05-03,E001,T00110,14:58:58,Sale,5180,4,Cash,150,52,0,M1234,,
2026-05-03,E001,T00120,15:13:16,Void,5780,3,Cash,0,0,0,,T00113,
2026-05-03,E001,T00111,15:28:10,Sale,1470,5,Cash,0,0,0,,,
2026-05-03,E001,T00124,15:39:53,Sale,3390,3,Cash,0,0,200,M9001,,
2026-05-03,E001,T00112,16:14:55,Sale,5920,1,Cash,0,0,0,,,
2026-05-03,E001,T00128,16:50:51,Sale,3160,4,Cash,0,0,500,M9001,,
2026-05-03,E001,T00102,17:32:24,Sale,2880,2,Cash,0,29,0,M1242,,
2026-05-03,E001,T00130,17:34:41,Sale,2380,2,Cash,0,80,0,,,
2026-05-03,E001,T00107,17:44:02,Sale,4010,2,GiftCard,0,0,0,,,
2026-05-03,E001,T00114,17:44:16,Sale,1950,5,QR,0,20,0,M1096,,
2026-05-03,E001,T00119,17:49:20,Void,4010,2,GiftCard,0,0,0,,T00107,
2026-05-03,E001,T00095,17:59:57,Sale,2120,4,Cash,0,21,0,M1109,,
2026-05-03,E001,T00115,18:04:32,Sale,5740,3,QR,0,57,0,M1147,,
2026-05-03,E001,T00094,18:05:03,Sale,900,2,Cash,0,0,0,,,
2026-05-03,E001,T00100,18:28:25,Sale,5390,5,QR,0,54,0,M1179,,
2026-05-03,E001,T00116,18:30:23,Sale,3060,5,Credit,0,0,0,,,
2026-05-03,E001,T00126,19:17:32,Sale,3030,4,Cash,0,0,300,M9001,,
2026-05-03,E001,T00132,19:40:28,Sale,1940,3,Cash,0,0,200,,,
2026-05-03,E001,T00129,19:51:33,Sale,1830,1,Cash,0,0,500,M9001,,
2026-05-03,E001,T00109,20:04:46,Sale,4410,3,Credit,0,0,0,,,
2026-05-03,E001,T00133,20:15:17,Sale,2790,3,Cash,0,0,200,,,
2026-05-03,E001,T00121,20:19:42,Sale,3460,2,Cash,0,0,500,M9001,,
2026-05-03,E001,T00127,20:31:34,Sale,2410,4,Cash,0,0,300,M9001,,
2026-05-03,E001,T00117,20:48:23,Sale,5150,3,QR,0,0,0,,,
2026-05-03,E001,T00106,20:52:26,Sale,5730,4,Cash,0,57,0,M1215,,
2026-05-04,E001,T00174,09:22:08,Sale,1310,2,Cash,0,0,100,,,
2026-05-04,E001,T00146,09:23:30,Sale,2420,5,Credit,0,24,0,M1028,,
2026-05-04,E001,T00142,09:26:26,Sale,5080,2,Cash,0,0,0,,,
2026-05-04,E001,T00177,09:37:35,Sale,2110,1,Cash,0,0,300,M9001,,
2026-05-04,E001,T00178,09:38:40,Void,2110,1,Cash,0,0,0,,T00177,
2026-05-04,E001,T00151,10:09:34,Sale,480,3,Credit,0,5,0,M1043,,
2026-05-04,E001,T00137,10:09:48,Sale,3170,3,Cash,0,0,0,,,
2026-05-04,E001,T00144,10:29:53,Sale,3140,1,QR,0,31,0,M1276,,
2026-05-04,E001,T00159,10:30:20,Sale,2060,2,Cash,0,21,0,M1184,,
2026-05-04,E001,T00147,11:23:18,Sale,2120,5,Credit,0,0,0,,,
2026-05-04,E001,T00175,11:51:30,Sale,700,1,Cash,0,0,200,,,
2026-05-04,E001,T00164,12:07:39,Sale,4450,4,Credit,0,44,0,M1034,,
2026-05-04,E001,T00162,12:09:06,Sale,4520,2,Credit,0,45,0,M1026,,
2026-05-04,E001,T00168,12:17:25,Sale,1430,3,Cash,0,0,200,M9001,,
2026-05-04,E001,T00160,12:39:36,Sale,4120,2,Credit,0,0,0,,,
2026-05-04,E001,T00167,13:08:09,Sale,910,2,Cash,0,0,500,M9001,,
2026-05-04,E001,T00155,13:09:19,Sale,1080,4,Cash,0,0,0,,,
2026-05-04,E001,T00136,13:11:09,Sale,5570,3,Cash,0,56,0,M1056,,
2026-05-04,E001,T00176,13:23:11,Sale,2710,2,Cash,0,0,200,,,
2026-05-04,E001,T00135,14:13:21,Sale,3410,1,Credit,0,0,0,,,
2026-05-04,E001,T00169,14:14:03,Sale,3840,2,Cash,0,0,500,M9001,,
2026-05-04,E001,T00172,14:19:15,Sale,3150,4,Cash,0,0,500,M9001,,
2026-05-04,E001,T00157,14:44:00,Sale,2560,2,Credit,0,0,0,,,
2026-05-04,E001,T00138,15:18:37,Sale,370,4,Cash,0,4,0,M1012,,
2026-05-04,E001,T00156,15:19:07,Sale,5190,4,Cash,0,0,0,,,
2026-05-04,E001,T00140,15:29:26,Sale,4060,1,Credit,0,41,0,M1093,,
2026-05-04,E001,T00158,15:38:20,Sale,3530,3,Cash,0,35,0,M1109,,
2026-05-04,E001,T00153,15:54:41,Sale,3440,4,Cash,0,34,0,M1024,,
2026-05-04,E001,T00152,16:01:37,Sale,1300,3,Cash,0,0,0,,,
2026-05-04,E001,T00166,16:22:25,Return,3310,2,Cash,0,0,0,,,true
2026-05-04,E001,T00149,16:56:54,Sale,4620,3,Cash,0,46,0,M1250,,
2026-05-04,E001,T00161,17:27:23,Sale,4970,5,Cash,0,0,0,,,
2026-05-04,E001,T00145,17:27:27,Sale,1120,4,QR,150,0,0,,,
2026-05-04,E001,T00173,17:42:56,Sale,1450,2,Cash,0,30,0,,,
2026-05-04,E001,T00134,17:43:11,Sale,3320,1,Credit,0,0,0,,,
2026-05-04,E001,T00143,18:05:14,Sale,4450,1,Cash,0,44,0,M1205,,
2026-05-04,E001,T00163,18:47:30,Sale,4670,3,Cash,0,0,0,,,
2026-05-04,E001,T00148,18:52:51,Sale,5020,5,Cash,0,50,0,M1289,,
2026-05-04,E001,T00139,18:53:39,Sale,5740,4,Cash,0,57,0,M1056,,
2026-05-04,E001,T00165,18:53:41,Return,3290,1,Cash,0,0,0,,,true
2026-05-04,E001,T00170,19:08:52,Sale,1350,3,Cash,0,0,300,M9001,,
2026-05-04,E001,T00154,19:19:53,Sale,2820,3,QR,0,28,0,M1072,,
2026-05-04,E001,T00171,19:45:22,Sale,2250,4,Cash,0,0,300,M9001,,
2026-05-04,E001,T00141,20:26:15,Sale,690,5,Cash,0,7,0,M1073,,
2026-05-04,E001,T00150,20:28:09,Sale,1830,5,Credit,50,0,0,,,
2026-05-05,E001,T00190,09:25:58,Sale,2310,5,QR,0,0,0,,,
2026-05-05,E001,T00181,09:27:05,Sale,2220,4,Cash,100,0,0,,,
2026-05-05,E001,T00188,09:27:45,Sale,2950,1,Cash,0,0,0,,,
2026-05-05,E001,T00180,10:00:36,Sale,3840,1,Credit,0,0,0,,,
2026-05-05,E001,T00206,10:01:45,Sale,5380,3,Cash,0,0,0,,,
2026-05-05,E001,T00192,10:45:36,Sale,4440,3,Cash,0,0,0,,,
2026-05-05,E001,T00208,11:08:42,Sale,1540,2,Credit,0,0,0,,,
2026-05-05,E001,T00204,11:46:08,Sale,1300,2,Cash,0,0,0,,,
2026-05-05,E001,T00214,11:46:41,Sale,1660,4,Cash,0,0,300,M9001,,
2026-05-05,E001,T00212,11:53:48,Sale,1430,3,Cash,0,0,300,M9001,,
2026-05-05,E001,T00189,12:13:31,Sale,2220,3,Credit,0,22,0,M1100,,
2026-05-05,E001,T00198,12:21:48,Sale,5490,2,Credit,150,55,0,M1110,,
2026-05-05,E001,T00201,12:35:10,Sale,1120,1,Cash,0,0,0,,,
2026-05-05,E001,T00197,12:55:39,Sale,5990,5,Credit,0,60,0,M1252,,
2026-05-05,E001,T00207,13:03:26,Sale,5960,3,Cash,0,0,0,,,
2026-05-05,E001,T00184,13:10:12,Sale,3900,4,Credit,0,0,0,,,
2026-05-05,E001,T00220,13:15:35,Sale,2310,2,Cash,0,0,200,,,
2026-05-05,E001,T00216,13:40:54,Sale,1220,3,Cash,0,0,300,M9001,,
2026-05-05,E001,T00199,13:47:18,Sale,1680,4,QR,50,0,0,,,
2026-05-05,E001,T00217,14:09:05,Sale,2630,2,Cash,0,0,500,M9001,,
2026-05-05,E001,T00187,14:15:01,Sale,3890,4,Cash,0,0,0,,,
2026-05-05,E001,T00200,14:16:28,Sale,3920,2,QR,0,39,0,M1075,,
2026-05-05,E001,T00183,15:04:15,Sale,3840,5,Cash,0,38,0,M1074,,
2026-05-05,E001,T00215,15:22:04,Sale,2440,2,Cash,0,0,500,M9001,,
2026-05-05,E001,T00195,15:32:52,Sale,1740,2,Cash,0,17,0,M1082,,
2026-05-05,E001,T00211,16:37:45,Sale,2730,1,Cash,0,0,500,M9001,,
2026-05-05,E001,T00219,16:44:26,Sale,530,1,Cash,0,0,200,,,
2026-05-05,E001,T00179,16:50:47,Sale,3350,2,Credit,0,0,0,,,
2026-05-05,E001,T00213,16:51:44,Sale,1230,3,Cash,0,0,300,M9001,,
2026-05-05,E001,T00194,16:54:05,Sale,390,3,Cash,0,4,0,M1298,,
2026-05-05,E001,T00186,16:59:23,Sale,1990,4,Credit,0,0,0,,,
2026-05-05,E001,T00205,17:12:19,Sale,2240,2,Cash,0,0,0,,,
2026-05-05,E001,T00203,17:31:29,Sale,1960,4,Credit,0,0,0,,,
2026-05-05,E001,T00182,17:38:10,Sale,4610,1,Cash,0,46,0,M1026,,
2026-05-05,E001,T00209,18:38:24,Sale,3180,4,Cash,0,0,300,M9001,,
2026-05-05,E001,T00221,18:55:46,Sale,570,3,Cash,0,0,200,,,
2026-05-05,E001,T00202,19:10:16,Sale,4000,1,Credit,0,0,0,,,
2026-05-05,E001,T00193,19:38:02,Sale,750,5,Credit,0,0,0,,,
2026-05-05,E001,T00196,19:38:31,Sale,1020,5,Credit,0,10,0,M1026,,
2026-05-05,E001,T00210,19:49:57,Sale,1000,2,Cash,0,0,200,M9001,,
2026-05-05,E001,T00191,20:17:16,Sale,5560,5,Credit,0,56,0,M1219,,
2026-05-05,E001,T00218,20:18:09,Sale,2680,1,Cash,0,50,0,,,
2026-05-05,E001,T00185,20:41:15,Sale,1250,5,Credit,0,0,0,,,
2026-05-06,E001,T00241,09:10:34,Sale,730,3,Cash,0,7,0,M1143,,
2026-05-06,E001,T00222,09:38:22,Sale,1380,3,Cash,0,14,0,M1118,,
2026-05-06,E001,T00230,10:22:33,Sale,5500,2,Credit,0,55,0,M1213,,
2026-05-06,E001,T00247,10:24:59,Sale,3240,2,GiftCard,0,32,0,M1002,,
2026-05-06,E001,T00227,10:39:19,Sale,5750,5,Cash,0,58,0,M1233,,
2026-05-06,E001,T00262,10:43:02,Sale,1200,2,Cash,0,0,100,,,
2026-05-06,E001,T00243,10:44:11,Sale,620,4,QR,0,6,0,M1145,,
2026-05-06,E001,T00236,10:48:47,Sale,2420,1,Cash,0,0,0,,,
2026-05-06,E001,T00235,10:53:25,Sale,4550,1,QR,0,0,0,,,
2026-05-06,E001,T00258,11:21:17,Sale,3390,2,Cash,0,0,500,M9001,,
2026-05-06,E001,T00248,11:55:17,Sale,980,1,Credit,0,10,0,M1174,,
2026-05-06,E001,T00240,12:01:40,Sale,1950,1,QR,0,20,0,M1088,,
2026-05-06,E001,T00232,12:05:58,Sale,1560,1,Cash,200,0,0,,,
2026-05-06,E001,T00244,12:16:26,Sale,1880,4,Credit,0,19,0,M1080,,
2026-05-06,E001,T00231,12:28:46,Sale,1430,4,Credit,0,0,0,,,
2026-05-06,E001,T00250,12:47:51,Sale,1010,3,Cash,0,10,0,M1169,,
2026-05-06,E001,T00233,13:04:17,Sale,5290,2,Cash,0,53,0,M1037,,
2026-05-06,E001,T00225,13:20:33,Sale,570,4,Credit,100,0,0,,,
2026-05-06,E001,T00245,13:36:26,Sale,520,3,Credit,0,0,0,,,
2026-05-06,E001,T00223,14:54:27,Sale,3610,2,QR,0,36,0,M1176,,
2026-05-06,E001,T00249,14:56:26,Sale,4720,2,Credit,0,0,0,,,
2026-05-06,E001,T00239,15:04:46,Sale,2270,2,Credit,0,0,0,,,
2026-05-06,E001,T00242,15:08:36,Sale,1510,2,Cash,0,0,0,,,
2026-05-06,E001,T00234,16:05:27,Sale,3490,4,Credit,0,35,0,M1163,,
2026-05-06,E001,T00261,16:13:26,Sale,2020,3,Cash,0,0,200,,,
2026-05-06,E001,T00253,16:21:15,Sale,1730,1,Cash,0,0,500,M9001,,
2026-05-06,E001,T00257,17:08:08,Sale,1330,2,Cash,0,0,200,M9001,,
2026-05-06,E001,T00259,17:08:50,Sale,2390,2,Cash,0,50,0,,,
2026-05-06,E001,T00229,17:10:48,Sale,540,4,Credit,0,5,0,M1048,,
2026-05-06,E001,T00246,17:20:59,Sale,2840,1,Credit,0,28,0,M1139,,
2026-05-06,E001,T00260,17:24:03,Sale,760,1,Cash,0,0,100,,,
2026-05-06,E001,T00256,17:27:04,Sale,1540,3,Cash,0,0,200,M9001,,
2026-05-06,E001,T00224,18:00:38,Sale,2120,5,Cash,0,21,0,M1224,,
2026-05-06,E001,T00252,18:06:24,Sale,5520,2,Cash,0,55,0,M1083,,
2026-05-06,E001,T00251,18:06:57,Sale,4060,5,Cash,0,0,0,,,
2026-05-06,E001,T00255,18:54:30,Sale,1530,2,Cash,0,0,500,M9001,,
2026-05-06,E001,T00226,19:26:45,Sale,5290,4,Credit,50,53,0,M1235,,
2026-05-06,E001,T00237,20:04:16,Sale,5480,2,Cash,0,0,0,,,
2026-05-06,E001,T00254,20:24:53,Sale,1580,1,Cash,0,0,200,M9001,,
2026-05-06,E001,T00228,20:33:56,Sale,900,1,QR,0,9,0,M1030,,
2026-05-06,E001,T00238,20:39:21,Sale,3490,5,Cash,0,35,0,M1280,,
2026-05-07,E001,T00287,09:42:38,Sale,1550,1,Cash,0,0,0,,,
2026-05-07,E001,T00293,09:51:01,Sale,910,1,Cash,0,9,0,M1228,,
2026-05-07,E001,T00295,10:21:37,Sale,2750,4,QR,0,28,0,M1010,,
2026-05-07,E001,T00305,10:25:50,Sale,2000,4,Cash,0,0,500,M9001,,
2026-05-07,E001,T00267,10:32:40,Sale,1370,1,Credit,0,14,0,M1098,,
2026-05-07,E001,T00277,10:49:59,Sale,3060,3,Credit,0,31,0,M1088,,
2026-05-07,E001,T00275,11:51:27,Sale,2740,1,Credit,0,27,0,M1120,,
2026-05-07,E001,T00304,12:00:15,Sale,2010,1,Cash,0,0,500,M9001,,
2026-05-07,E001,T00268,12:26:26,Sale,4990,4,QR,0,0,0,,,
2026-05-07,E001,T00294,12:28:41,Sale,340,3,Credit,0,0,0,,,
2026-05-07,E001,T00286,12:33:22,Sale,1730,1,Credit,0,0,0,,,
2026-05-07,E001,T00301,12:36:36,Sale,2820,1,Cash,0,0,500,M9001,,
2026-05-07,E001,T00280,12:52:45,Sale,2290,1,QR,50,0,0,,,
2026-05-07,E001,T00296,13:05:40,Void,2290,1,QR,0,0,0,,T00280,
2026-05-07,E001,T00289,13:06:40,Sale,1290,4,GiftCard,0,13,0,M1016,,
2026-05-07,E001,T00284,13:12:25,Sale,5430,1,Cash,0,54,0,M1160,,
2026-05-07,E001,T00265,13:14:28,Sale,2120,1,Cash,0,21,0,M1155,,
2026-05-07,E001,T00310,13:23:49,Sale,1010,1,Cash,0,0,300,M9001,,
2026-05-07,E001,T00311,13:24:13,Void,1010,1,Cash,0,0,0,,T00310,
2026-05-07,E001,T00273,13:26:57,Sale,1400,2,Cash,0,14,0,M1094,,
2026-05-07,E001,T00288,13:28:43,Sale,970,5,Cash,0,0,0,,,
2026-05-07,E001,T00299,14:02:49,Sale,960,3,Cash,0,0,500,M9001,,
2026-05-07,E001,T00263,14:13:15,Sale,3510,4,Credit,0,0,0,,,
2026-05-07,E001,T00264,14:32:26,Sale,1700,2,Cash,0,17,0,M1195,,
2026-05-07,E001,T00309,14:56:47,Sale,2240,2,Cash,0,0,200,,,
2026-05-07,E001,T00281,14:57:15,Sale,4540,3,Cash,0,0,0,,,
2026-05-07,E001,T00307,14:58:03,Sale,980,1,Cash,0,0,100,,,
2026-05-07,E001,T00300,15:09:28,Sale,3320,3,Cash,0,0,300,M9001,,
2026-05-07,E001,T00276,15:15:53,Sale,5390,2,QR,0,0,0,,,
2026-05-07,E001,T00306,15:25:02,Sale,2860,2,Cash,0,30,0,,,
2026-05-07,E001,T00298,16:01:32,Sale,3960,4,Cash,0,0,500,M9001,,
2026-05-07,E001,T00274,16:19:17,Sale,3500,3,Cash,0,35,0,M1144,,
2026-05-07,E001,T00303,16:30:19,Sale,1490,4,Cash,0,0,300,M9001,,
2026-05-07,E001,T00291,16:34:28,Sale,440,1,Cash,0,0,0,,,
2026-05-07,E001,T00269,16:37:43,Sale,1750,3,Credit,0,18,0,M1162,,
2026-05-07,E001,T00283,16:59:07,Sale,920,5,Credit,200,0,0,,,
2026-05-07,E001,T00271,17:11:27,Sale,4750,4,Cash,0,48,0,M1210,,
2026-05-07,E001,T00290,17:16:24,Sale,5450,2,Credit,0,0,0,,,
2026-05-07,E001,T00292,17:36:12,Sale,550,3,Cash,0,6,0,M1119,,
2026-05-07,E001,T00266,17:51:27,Sale,1170,5,Credit,100,12,0,M1187,,
2026-05-07,E001,T00278,18:09:32,Sale,1510,2,Credit,0,0,0,,,
2026-05-07,E001,T00279,18:43:48,Sale,2060,3,Credit,0,21,0,M1278,,
2026-05-07,E001,T00272,19:02:13,Sale,4040,5,QR,0,0,0,,,
2026-05-07,E001,T00285,19:07:39,Sale,3120,3,Credit,0,31,0,M1174,,
2026-05-07,E001,T00282,19:07:57,Sale,1700,5,Cash,0,0,0,,,
2026-05-07,E001,T00297,19:25:35,NoSale,0,0,Other,0,0,0,,,
2026-05-07,E001,T00270,20:00:45,Sale,990,4,Credit,0,0,0,,,
2026-05-07,E001,T00302,20:22:55,Sale,1450,1,Cash,0,0,500,M9001,,
2026-05-07,E001,T00308,20:37:25,Sale,1610,1,Cash,0,0,200,,,
2026-05-08,E001,T00315,09:12:33,Sale,5060,5,Credit,0,51,0,M1156,,
2026-05-08,E001,T00333,09:12:55,Sale,5000,3,Credit,0,0,0,,,
2026-05-08,E001,T00348,09:35:01,Sale,1630,3,Cash,0,0,500,M9001,,
2026-05-08,E001,T00355,09:45:01,Sale,840,1,Cash,0,0,200,,,
2026-05-08,E001,T00329,09:58:12,Sale,4930,5,QR,0,0,0,,,
2026-05-08,E001,T00316,09:59:27,Sale,5500,1,Cash,0,55,0,M1249,,
2026-05-08,E001,T00314,10:13:23,Sale,390,1,GiftCard,0,0,0,,,
