BusinessDate,CashierId,TransactionId,Time,Type,Amount,ItemCount,PaymentMethod,DiscountAmount,PointsEarned,PointsRedeemed,MembershipId,OriginalTransactionId,HasReceipt
2026-05-03,E001,T00092,16:58:34,Sale,1950,4,GiftCard,150,20,0,M1219,,
2026-05-03,E001,T00096,17:07:25,Sale,3790,3,Credit,0,38,0,M1088,,
2026-05-03,E001,T00115,17:30:19,Sale,1370,2,Credit,0,14,400,M1045,,
2026-05-03,E001,T00101,18:41:04,Sale,640,2,Cash,0,6,0,M1014,,
2026-05-03,E001,T00111,18:52:18,Sale,3740,2,Cash,0,0,0,,,
2026-05-03,E001,T00088,19:00:40,Sale,2970,5,Cash,0,30,0,M1201,,
2026-05-03,E001,T00100,20:00:44,Sale,750,3,Credit,0,8,0,M1180,,
2026-05-03,E001,T00089,20:11:37,Sale,2370,1,Credit,0,24,0,M1246,,
2026-05-03,E001,T00116,20:23:27,Sale,2860,4,Credit,0,0,0,,,
2026-05-03,E001,T00108,20:31:11,Sale,1670,1,Credit,0,0,0,,,
2026-05-04,E001,T00143,09:18:02,Sale,490,4,Cash,0,0,0,,,
2026-05-04,E001,T00152,09:31:55,Sale,640,4,Credit,200,6,0,M1086,,
2026-05-04,E001,T00164,09:39:20,Sale,3920,1,Cash,0,0,0,,,
2026-05-04,E001,T00165,09:40:08,Void,3920,1,Cash,0,0,0,,T00164,
2026-05-04,E001,T00168,10:04:01,Sale,4740,4,Cash,0,0,0,,,
2026-05-04,E001,T00169,10:05:19,Void,4740,4,Cash,0,0,0,,T00168,
2026-05-04,E001,T00154,11:12:16,Sale,4360,3,Credit,0,0,0,,,
2026-05-04,E001,T00138,11:20:02,Sale,740,3,QR,0,7,0,M1244,,
2026-05-04,E001,T00159,11:51:12,Return,850,1,Cash,0,0,0,,,true
2026-05-04,E001,T00155,12:49:01,Sale,3110,3,Cash,0,0,0,,,
2026-05-04,E001,T00147,13:06:40,Sale,5050,5,QR,0,0,0,,,
2026-05-04,E001,T00157,13:13:28,Sale,5040,1,Cash,0,50,0,M1055,,
2026-05-04,E001,T00161,13:26:47,Return,3180,2,Cash,0,0,0,,,false
2026-05-04,E001,T00142,14:19:53,Sale,5610,2,Credit,0,0,0,,,
2026-05-04,E001,T00145,14:50:46,Sale,2720,5,Cash,250,27,0,M1019,,
2026-05-04,E001,T00128,14:51:38,Sale,5690,2,Credit,0,0,0,,,
2026-05-04,E001,T00127,14:59:49,Sale,1190,2,Cash,0,12,0,M1261,,
2026-05-04,E001,T00130,15:32:55,Sale,2090,5,Credit,0,21,0,M1199,,
2026-05-04,E001,T00151,15:35:54,Sale,3600,4,Credit,50,36,0,M1251,,
2026-05-04,E001,T00133,15:44:40,Sale,2170,5,Credit,0,0,0,,,
2026-05-04,E001,T00148,15:45:11,Sale,4390,2,Credit,0,44,0,M1065,,
2026-05-04,E001,T00166,15:49:00,Sale,5570,2,Cash,0,0,0,,,
2026-05-04,E001,T00167,15:49:21,Void,5570,2,Cash,0,0,0,,T00166,
2026-05-04,E001,T00156,16:13:05,Sale,860,5,Cash,0,9,0,M1299,,
2026-05-04,E001,T00140,16:15:42,Sale,4840,3,GiftCard,0,48,0,M1081,,
2026-05-04,E001,T00139,16:35:19,Sale,2830,1,Cash,0,0,0,,,
2026-05-04,E001,T00129,16:41:13,Sale,2350,5,Cash,0,24,0,M1161,,
2026-05-04,E001,T00149,17:00:33,Sale,2230,2,Credit,0,0,0,,,
2026-05-04,E001,T00162,17:26:33,Sale,5740,4,Cash,0,0,0,,,
2026-05-04,E001,T00163,17:27:30,Void,5740,4,Cash,0,0,0,,T00162,
2026-05-04,E001,T00160,17:29:39,Return,4990,1,QR,0,0,0,,,true
2026-05-04,E001,T00170,17:36:59,Sale,570,3,Cash,0,6,0,M1150,,
2026-05-04,E001,T00137,17:37:49,Sale,380,5,Cash,250,0,0,,,
2026-05-04,E001,T00171,17:37:51,Void,570,3,Cash,0,0,0,,T00170,
2026-05-04,E001,T00144,17:54:57,Sale,1670,1,Credit,50,17,0,M1120,,
2026-05-04,E001,T00132,18:00:35,Sale,3800,3,Cash,0,0,0,,,
2026-05-04,E001,T00158,18:07:52,Void,3800,3,Cash,0,0,0,,T00132,
2026-05-04,E001,T00134,18:21:34,Sale,5080,5,Cash,0,0,0,,,
2026-05-04,E001,T00135,18:33:28,Sale,770,1,Credit,0,0,0,,,
2026-05-04,E001,T00150,18:40:35,Sale,2410,5,Cash,0,0,0,,,
2026-05-04,E001,T00146,18:52:05,Sale,5750,5,Credit,100,58,400,M1224,,
2026-05-04,E001,T00141,19:40:41,Sale,720,2,QR,100,0,0,,,
2026-05-04,E001,T00153,20:15:03,Sale,5270,1,Cash,150,0,0,,,
2026-05-04,E001,T00131,20:43:20,Sale,2310,5,Cash,0,23,0,M1026,,
2026-05-04,E001,T00136,20:58:06,Sale,4510,4,Credit,250,0,0,,,
2026-05-05,E001,T00184,09:36:24,Sale,3210,2,Cash,0,32,0,M1255,,
2026-05-05,E001,T00207,09:42:21,Sale,420,2,Cash,0,4,0,M1013,,
2026-05-05,E001,T00208,09:42:53,Void,420,2,Cash,0,0,0,,T00207,
2026-05-05,E001,T00187,09:46:00,Sale,4340,2,Cash,0,43,0,M1227,,
2026-05-05,E001,T00173,09:50:12,Sale,2270,1,Credit,0,0,0,,,
2026-05-05,E001,T00199,09:55:14,Sale,410,2,Credit,0,4,0,M1135,,
2026-05-05,E001,T00186,09:56:34,Sale,4850,2,Credit,0,48,0,M1052,,
2026-05-05,E001,T00178,09:59:28,Sale,1350,1,Cash,0,0,0,,,
2026-05-05,E001,T00197,10:37:36,Sale,5400,3,Credit,0,54,0,M1222,,
2026-05-05,E001,T00202,10:51:21,Return,4940,2,Cash,0,0,0,,,false
2026-05-05,E001,T00200,11:11:25,Sale,4280,2,Credit,0,43,0,M1073,,
2026-05-05,E001,T00174,11:15:20,Sale,3140,3,Cash,0,0,0,,,
2026-05-05,E001,T00181,11:40:15,Sale,1080,3,Cash,0,11,0,M1292,,
2026-05-05,E001,T00180,11:45:46,Sale,3360,3,Cash,0,34,0,M1183,,
2026-05-05,E001,T00211,11:55:51,Sale,2050,3,Cash,0,0,0,,,
2026-05-05,E001,T00212,11:56:11,Void,2050,3,Cash,0,0,0,,T00211,
2026-05-05,E001,T00175,12:14:34,Sale,380,1,Cash,0,0,0,,,
2026-05-05,E001,T00172,12:16:39,Sale,2260,5,Cash,0,23,0,M1059,,
2026-05-05,E001,T00189,12:34:03,Sale,980,5,Credit,0,10,50,M1222,,
2026-05-05,E001,T00198,13:12:26,Sale,3750,1,Credit,0,38,0,M1029,,
2026-05-05,E001,T00195,14:00:08,Sale,3050,2,Credit,0,30,0,M1244,,
2026-05-05,E001,T00179,14:01:01,Sale,4190,1,Credit,0,42,0,M1230,,
2026-05-05,E001,T00182,15:48:48,Sale,2710,2,Cash,0,0,0,,,
2026-05-05,E001,T00205,16:07:09,Sale,2160,3,Cash,0,0,0,,,
2026-05-05,E001,T00206,16:07:36,Void,2160,3,Cash,0,0,0,,T00205,
2026-05-05,E001,T00183,17:11:31,Sale,2390,4,Credit,0,24,0,M1215,,
2026-05-05,E001,T00177,17:37:49,Sale,2410,5,Cash,0,24,0,M1245,,
2026-05-05,E001,T00185,17:59:16,Sale,1250,4,Cash,0,12,0,M1176,,
2026-05-05,E001,T00190,18:07:19,Sale,4880,4,Cash,0,49,0,M1013,,
2026-05-05,E001,T00215,18:12:37,Sale,4680,5,Cash,0,0,0,,,
2026-05-05,E001,T00216,18:13:39,Void,4680,5,Cash,0,0,0,,T00215,
2026-05-05,E001,T00193,18:34:39,Sale,4160,3,Cash,0,0,0,,,
2026-05-05,E001,T00188,18:59:59,Sale,5820,3,Cash,0,58,0,M1047,,
2026-05-05,E001,T00192,19:18:28,Sale,3800,2,Credit,200,38,0,M1284,,
2026-05-05,E001,T00191,19:22:35,Sale,3290,3,GiftCard,0,0,0,,,
2026-05-05,E001,T00201,19:33:56,Return,550,1,Cash,0,0,0,,,true
2026-05-05,E001,T00196,19:45:05,Sale,3750,3,Credit,0,0,0,,,
2026-05-05,E001,T00213,19:59:53,Sale,5530,4,Cash,0,0,0,,,
2026-05-05,E001,T00214,20:00:24,Void,5530,4,Cash,0,0,0,,T00213,
2026-05-05,E001,T00194,20:10:41,Sale,4660,3,Cash,0,0,0,,,
2026-05-05,E001,T00209,20:20:32,Sale,820,2,Cash,0,0,0,,,
2026-05-05,E001,T00210,20:21:18,Void,820,2,Cash,0,0,0,,T00209,
2026-05-05,E001,T00176,20:50:49,Sale,2820,2,Credit,0,28,0,M1233,,
2026-05-05,E001,T00203,20:56:49,Sale,1380,2,Cash,0,0,0,,,
2026-05-05,E001,T00204,20:57:33,Void,1380,2,Cash,0,0,0,,T00203,
2026-05-06,E001,T00241,09:33:40,Sale,4520,1,Cash,0,0,0,,,
2026-05-06,E001,T00254,09:34:17,Sale,3600,5,Cash,0,36,0,M1174,,
2026-05-06,E001,T00255,09:34:49,Void,3600,5,Cash,0,0,0,,T00254,
2026-05-06,E001,T00229,10:40:07,Sale,1640,3,Cash,0,16,0,M1169,,
2026-05-06,E001,T00250,10:46:17,Sale,5730,2,Cash,0,0,0,,,
2026-05-06,E001,T00251,10:47:20,Void,5730,2,Cash,0,0,0,,T00250,
2026-05-06,E001,T00226,11:01:14,Sale,2770,5,Cash,0,28,0,M1246,,
2026-05-06,E001,T00221,11:05:28,Sale,3800,4,Cash,0,38,300,M1236,,
2026-05-06,E001,T00230,11:19:24,Sale,740,3,GiftCard,200,7,0,M1173,,
2026-05-06,E001,T00234,11:19:44,Sale,560,3,QR,0,0,0,,,
2026-05-06,E001,T00233,11:58:18,Sale,1040,2,Cash,0,0,0,,,
2026-05-06,E001,T00242,12:08:45,Sale,2710,3,Cash,0,27,300,M1027,,
2026-05-06,E001,T00244,12:25:34,Sale,4070,1,Cash,0,41,0,M1042,,
2026-05-06,E001,T00231,12:28:50,Sale,2780,5,Credit,0,28,0,M1144,,
2026-05-06,E001,T00235,13:32:38,Sale,2110,1,Cash,0,21,100,M1222,,
2026-05-06,E001,T00240,13:42:47,Sale,1090,5,Cash,0,0,0,,,
2026-05-06,E001,T00245,13:45:04,Sale,350,2,Cash,0,4,0,M1018,,
2026-05-06,E001,T00236,13:54:52,Sale,4710,1,Cash,0,0,0,,,
2026-05-06,E001,T00224,14:47:32,Sale,850,3,Cash,0,0,0,,,
2026-05-06,E001,T00225,15:19:39,Sale,1770,4,Credit,0,18,0,M1295,,
2026-05-06,E001,T00252,15:48:19,Sale,2270,5,Cash,0,0,0,,,
2026-05-06,E001,T00253,15:49:08,Void,2270,5,Cash,0,0,0,,T00252,
2026-05-06,E001,T00219,16:11:07,Sale,3400,5,Cash,0,0,0,,,
2026-05-06,E001,T00218,16:31:31,Sale,1560,1,Credit,0,16,0,M1165,,
2026-05-06,E001,T00237,17:19:58,Sale,3950,4,Cash,0,40,0,M1063,,
2026-05-06,E001,T00248,17:21:25,Sale,2390,1,Cash,0,0,0,,,
2026-05-06,E001,T00249,17:22:07,Void,2390,1,Cash,0,0,0,,T00248,
2026-05-06,E001,T00217,17:30:40,Sale,4850,5,Credit,0,48,0,M1159,,
2026-05-06,E001,T00232,18:11:37,Sale,4440,4,Credit,150,44,0,M1030,,
2026-05-06,E001,T00256,18:12:40,Sale,1310,3,Cash,0,0,0,,,
2026-05-06,E001,T00257,18:13:30,Void,1310,3,Cash,0,0,0,,T00256,
2026-05-06,E001,T00246,19:10:54,Return,2150,3,Credit,0,0,0,,,true
2026-05-06,E001,T00222,19:12:24,Sale,5320,1,Cash,0,0,0,,,
2026-05-06,E001,T00227,19:21:08,Sale,980,2,Cash,0,0,0,,,
2026-05-06,E001,T00238,19:24:49,Sale,610,5,Cash,0,6,0,M1041,,
2026-05-06,E001,T00247,19:29:40,NoSale,0,0,Other,0,0,0,,,
2026-05-06,E001,T00223,19:47:15,Sale,3040,1,Cash,0,0,0,,,
2026-05-06,E001,T00220,19:47:31,Sale,750,3,Cash,0,0,0,,,
2026-05-06,E001,T00239,20:16:59,Sale,1890,4,Cash,100,0,0,,,
2026-05-06,E001,T00228,20:35:55,Sale,1360,4,Cash,0,0,0,,,
2026-05-06,E001,T00243,20:53:33,Sale,4250,1,Cash,100,42,0,M1179,,
2026-05-07,E001,T00290,09:06:06,Sale,2700,4,Cash,0,0,0,,,
2026-05-07,E001,T00291,09:06:58,Sale,3100,2,Cash,0,31,0,M1150,,
2026-05-07,E001,T00292,09:07:35,Void,3100,2,Cash,0,0,0,,T00291,
2026-05-07,E001,T00276,09:12:50,Sale,5160,5,Cash,0,0,0,,,
2026-05-07,E001,T00288,09:35:54,Sale,4690,2,Cash,0,47,0,M1156,,
2026-05-07,E001,T00258,09:41:16,Sale,1670,5,Cash,0,17,0,M1068,,
2026-05-07,E001,T00263,09:52:10,Sale,600,5,Credit,0,0,0,,,
2026-05-07,E001,T00289,10:00:53,Sale,5990,5,Cash,0,60,400,M1108,,
2026-05-07,E001,T00281,10:57:23,Sale,5880,3,Credit,0,59,0,M1086,,
2026-05-07,E001,T00260,11:20:05,Sale,1530,3,Credit,0,0,0,,,
2026-05-07,E001,T00259,11:23:43,Sale,5840,3,Cash,0,58,0,M1221,,
2026-05-07,E001,T00278,11:29:52,Sale,2370,2,Credit,0,24,0,M1042,,
2026-05-07,E001,T00275,11:54:20,Sale,3800,5,Cash,0,0,0,,,
2026-05-07,E001,T00295,12:18:40,Sale,2720,4,Cash,0,0,0,,,
2026-05-07,E001,T00296,12:19:49,Void,2720,4,Cash,0,0,0,,T00295,
2026-05-07,E001,T00265,12:21:16,Sale,1750,2,Cash,150,0,0,,,
2026-05-07,E001,T00280,12:23:57,Sale,4760,1,QR,0,0,0,,,
2026-05-07,E001,T00284,12:28:25,Sale,2740,5,QR,0,27,0,M1050,,
2026-05-07,E001,T00261,12:34:09,Sale,3120,2,QR,0,31,0,M1116,,
2026-05-07,E001,T00271,14:02:29,Sale,4700,5,Credit,200,0,0,,,
2026-05-07,E001,T00264,14:29:17,Sale,2840,2,Cash,0,28,0,M1253,,
2026-05-07,E001,T00285,14:56:31,Sale,850,2,Credit,0,8,400,M1144,,
2026-05-07,E001,T00293,15:40:16,Sale,4370,2,Cash,0,0,0,,,
2026-05-07,E001,T00294,15:41:34,Void,4370,2,Cash,0,0,0,,T00293,
2026-05-07,E001,T00301,15:47:01,Sale,5060,1,Cash,250,0,0,,,
2026-05-07,E001,T00302,15:47:36,Void,5060,1,Cash,0,0,0,,T00301,
2026-05-07,E001,T00262,15:48:51,Sale,5350,3,Cash,0,54,0,M1164,,
2026-05-07,E001,T00266,16:25:38,Sale,4430,4,Cash,0,44,0,M1140,,
2026-05-07,E001,T00279,16:39:24,Sale,520,1,QR,0,0,0,,,
2026-05-07,E001,T00287,16:40:30,Sale,3050,1,Cash,0,0,0,,,
2026-05-07,E001,T00268,17:02:15,Sale,890,1,Cash,100,0,0,,,
2026-05-07,E001,T00270,17:13:18,Sale,670,4,Credit,0,7,0,M1148,,
2026-05-07,E001,T00274,17:21:13,Sale,5410,1,Cash,0,0,0,,,
2026-05-07,E001,T00286,17:23:19,Sale,1670,1,QR,0,0,0,,,
2026-05-07,E001,T00282,17:29:36,Sale,1870,2,Credit,0,19,400,M1122,,
2026-05-07,E001,T00297,17:51:55,Sale,5680,4,Cash,200,57,0,M1196,,
2026-05-07,E001,T00298,17:53:14,Void,5680,4,Cash,0,0,0,,T00297,
2026-05-07,E001,T00267,18:47:28,Sale,2980,3,Credit,0,0,0,,,
2026-05-07,E001,T00272,18:58:23,Sale,5590,5,Cash,0,0,0,,,
2026-05-07,E001,T00269,19:25:51,Sale,5830,2,Credit,0,58,0,M1257,,
2026-05-07,E001,T00299,19:28:43,Sale,590,1,Cash,0,0,0,,,
2026-05-07,E001,T00300,19:29:20,Void,590,1,Cash,0,0,0,,T00299,
2026-05-07,E001,T00283,19:43:22,Sale,810,3,Cash,0,0,0,,,
2026-05-07,E001,T00277,20:06:08,Sale,4490,3,Cash,150,0,0,,,
2026-05-07,E001,T00273,20:13:00,Sale,1800,3,Cash,200,0,0,,,
2026-05-08,E001,T00305,09:41:26,Sale,2980,3,Credit,50,0,0,,,
2026-05-08,E001,T00327,10:23:03,Sale,5420,3,Cash,0,54,0,M1042,,
2026-05-08,E001,T00339,10:53:54,Sale,5900,3,Cash,0,59,0,M1217,,
2026-05-08,E001,T00340,10:54:49,Void,5900,3,Cash,0,0,0,,T00339,
2026-05-08,E001,T00316,11:31:03,Sale,5190,5,QR,0,52,0,M1207,,
2026-05-08,E001,T00329,11:40:15,Sale,1680,1,Credit,0,17,0,M1126,,
2026-05-08,E001,T00334,11:41:28,Sale,4610,4,Cash,0,0,0,,,
2026-05-08,E001,T00324,12:02:26,Sale,5040,2,QR,0,0,0,,,
2026-05-08,E001,T00330,12:20:34,Sale,1870,1,Credit,0,19,0,M1185,,
2026-05-08,E001,T00333,12:50:47,Sale,3520,1,Credit,0,35,0,M1176,,
2026-05-08,E001,T00343,13:23:08,Sale,1760,1,Cash,0,0,0,,,
2026-05-08,E001,T00344,13:23:28,Void,1760,1,Cash,0,0,0,,T00343,
2026-05-08,E001,T00308,13:32:08,Sale,1020,4,GiftCard,0,10,0,M1239,,
2026-05-08,E001,T00335,14:21:56,Sale,5060,2,Credit,0,51,0,M1004,,
2026-05-08,E001,T00311,14:22:02,Sale,5390,2,Credit,0,0,0,,,
2026-05-08,E001,T00326,14:36:02,Sale,500,4,Cash,0,0,0,,,
