StoreCode,SalesDate,PosNo,SalesNo,Jancode,ProductName,UsageCode,UsageName,UnitPrice,Quantity,LineAmount
0001,2026-05-01,3,12,4903003000019,緑茶500ml,04,飲料,140,1,140
0001,2026-05-01,1,13,4905005000035,歯ブラシ,02,日用品,290,1,290
0001,2026-05-01,1,13,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-01,1,13,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-01,1,14,4904004000010,ビール350ml,05,酒類,240,1,240
0001,2026-05-01,1,14,4902002000018,ポテトチップス,03,菓子,140,1,140
0001,2026-05-01,2,15,4905005000035,歯ブラシ,02,日用品,280,2,560
0001,2026-05-01,3,16,4903003000026,コーラ500ml,04,飲料,180,2,360
0001,2026-05-01,3,16,4905005000035,歯ブラシ,02,日用品,280,1,280
0001,2026-05-01,3,17,4903003000026,コーラ500ml,04,飲料,180,1,180
0001,2026-05-01,2,18,4903003000026,コーラ500ml,04,飲料,160,1,160
0001,2026-05-01,2,18,4901001000031,卵10個,01,食品,250,1,250
0001,2026-05-01,2,18,4905005000011,洗剤,02,日用品,320,1,320
0001,2026-05-01,2,18,4902002000025,チョコレート,03,菓子,200,1,200
0001,2026-05-01,2,19,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-01,2,19,4904004000010,ビール350ml,05,酒類,230,2,460
0001,2026-05-01,2,19,4901001000017,牛乳1L,01,食品,240,1,240
0001,2026-05-01,1,20,4905005000011,洗剤,02,日用品,320,1,320
0001,2026-05-01,1,20,4902002000025,チョコレート,03,菓子,220,1,220
0001,2026-05-01,1,20,4904004000027,缶チューハイ,05,酒類,180,1,180
0001,2026-05-01,3,21,4905005000011,洗剤,02,日用品,320,1,320
0001,2026-05-01,3,21,4905005000035,歯ブラシ,02,日用品,290,2,580
0001,2026-05-01,3,21,4904004000010,ビール350ml,05,酒類,230,2,460
0001,2026-05-01,3,21,4903003000026,コーラ500ml,04,飲料,160,1,160
0001,2026-05-01,2,22,4903003000019,緑茶500ml,04,飲料,140,1,140
0001,2026-05-01,2,22,4904004000027,缶チューハイ,05,酒類,180,1,180
0001,2026-05-01,2,22,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-01,2,22,4903003000026,コーラ500ml,04,飲料,160,2,320
0001,2026-05-01,3,23,4905005000035,歯ブラシ,02,日用品,280,2,560
0001,2026-05-01,1,24,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0001,2026-05-01,1,25,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-01,1,25,4903003000019,緑茶500ml,04,飲料,160,1,160
0001,2026-05-01,1,25,4905005000028,ティッシュ5箱,02,日用品,380,1,380
0001,2026-05-01,1,25,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-01,1,26,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-01,1,26,4905005000035,歯ブラシ,02,日用品,280,1,280
0001,2026-05-01,1,26,4901001000017,牛乳1L,01,食品,230,1,230
0001,2026-05-01,1,26,4903003000019,緑茶500ml,04,飲料,150,1,150
0001,2026-05-01,1,27,4903003000026,コーラ500ml,04,飲料,160,2,320
0001,2026-05-01,1,27,4905005000028,ティッシュ5箱,02,日用品,370,1,370
0001,2026-05-01,2,28,4903003000026,コーラ500ml,04,飲料,160,1,160
0001,2026-05-01,2,28,4905005000035,歯ブラシ,02,日用品,290,1,290
0001,2026-05-01,2,28,4901001000031,卵10個,01,食品,240,3,720
0001,2026-05-01,3,29,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-01,3,30,4903003000019,緑茶500ml,04,飲料,140,1,140
0001,2026-05-01,3,30,4904004000010,ビール350ml,05,酒類,240,1,240
0001,2026-05-01,3,30,4905005000028,ティッシュ5箱,02,日用品,370,2,740
0001,2026-05-01,3,30,4901001000024,食パン,01,食品,150,1,150
0001,2026-05-01,2,31,4903003000019,緑茶500ml,04,飲料,140,2,280
0001,2026-05-01,3,32,4905005000028,ティッシュ5箱,02,日用品,370,1,370
0001,2026-05-01,1,33,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0001,2026-05-01,1,33,4901001000024,食パン,01,食品,150,1,150
0001,2026-05-01,1,34,4905005000035,歯ブラシ,02,日用品,290,1,290
0001,2026-05-01,1,34,4902002000025,チョコレート,03,菓子,200,1,200
0001,2026-05-01,1,34,4901001000017,牛乳1L,01,食品,240,1,240
0001,2026-05-01,1,34,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-01,1,35,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-01,2,36,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-01,2,36,4904004000027,缶チューハイ,05,酒類,180,1,180
0001,2026-05-01,1,37,4904004000027,缶チューハイ,05,酒類,190,1,190
0001,2026-05-01,1,37,4903003000019,緑茶500ml,04,飲料,140,1,140
0001,2026-05-01,1,37,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-01,1,37,4903003000026,コーラ500ml,04,飲料,160,1,160
0001,2026-05-01,2,38,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-01,2,39,4902002000025,チョコレート,03,菓子,200,2,400
0001,2026-05-01,2,39,4903003000019,緑茶500ml,04,飲料,140,1,140
0001,2026-05-01,1,40,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-01,1,41,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-01,1,41,4905005000028,ティッシュ5箱,02,日用品,380,1,380
0001,2026-05-01,1,41,4903003000019,緑茶500ml,04,飲料,140,1,140
0001,2026-05-01,1,42,4903003000019,緑茶500ml,04,飲料,140,1,140
0001,2026-05-01,1,42,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-01,1,42,4901001000031,卵10個,01,食品,260,1,260
0001,2026-05-01,1,43,4905005000011,洗剤,02,日用品,320,1,320
0001,2026-05-01,1,43,4903003000026,コーラ500ml,04,飲料,170,1,170
0001,2026-05-01,1,43,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-01,1,43,4904004000010,ビール350ml,05,酒類,240,1,240
0001,2026-05-01,2,44,4902002000018,ポテトチップス,03,菓子,130,2,260
0001,2026-05-01,2,44,4902002000025,チョコレート,03,菓子,200,1,200
0001,2026-05-01,1,45,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-01,1,45,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-01,2,46,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-01,3,47,4905005000011,洗剤,02,日用品,330,1,330
0002,2026-05-01,2,1,4903003000019,緑茶500ml,04,飲料,140,1,140
0002,2026-05-01,2,1,4905005000011,洗剤,02,日用品,320,1,320
0002,2026-05-01,2,1,4901001000017,牛乳1L,01,食品,240,1,240
0002,2026-05-01,2,1,4904004000027,缶チューハイ,05,酒類,190,1,190
0002,2026-05-01,2,2,4905005000028,ティッシュ5箱,02,日用品,360,3,1080
0002,2026-05-01,3,3,4901001000024,食パン,01,食品,170,1,170
0002,2026-05-01,3,4,4903003000026,コーラ500ml,04,飲料,180,2,360
0002,2026-05-01,3,4,4903003000019,緑茶500ml,04,飲料,140,1,140
0002,2026-05-01,3,4,4901001000024,食パン,01,食品,150,1,150
0002,2026-05-01,1,5,4902002000018,ポテトチップス,03,菓子,150,1,150
0002,2026-05-01,1,5,4905005000028,ティッシュ5箱,02,日用品,380,1,380
0002,2026-05-01,1,6,4901001000031,卵10個,01,食品,240,1,240
0002,2026-05-01,1,6,4903003000026,コーラ500ml,04,飲料,180,1,180
0002,2026-05-01,1,6,4901001000017,牛乳1L,01,食品,230,1,230
0002,2026-05-01,3,7,4901001000031,卵10個,01,食品,250,1,250
0002,2026-05-01,3,7,4904004000027,缶チューハイ,05,酒類,180,1,180
0002,2026-05-01,3,7,4901001000024,食パン,01,食品,170,2,340
0002,2026-05-01,3,7,4903003000019,緑茶500ml,04,飲料,150,2,300
0002,2026-05-01,1,8,4905005000035,歯ブラシ,02,日用品,280,2,560
0002,2026-05-01,1,8,4903003000019,緑茶500ml,04,飲料,140,1,140
0002,2026-05-01,1,8,4901001000031,卵10個,01,食品,240,1,240
0002,2026-05-01,1,8,4904004000027,缶チューハイ,05,酒類,190,1,190
0002,2026-05-01,1,9,4905005000011,洗剤,02,日用品,320,3,960
0002,2026-05-01,1,10,4903003000019,緑茶500ml,04,飲料,150,1,150
0002,2026-05-01,1,10,4902002000018,ポテトチップス,03,菓子,130,1,130
0002,2026-05-01,1,10,4905005000035,歯ブラシ,02,日用品,280,1,280
0002,2026-05-01,1,10,4903003000026,コーラ500ml,04,飲料,160,1,160
0002,2026-05-01,2,11,4904004000027,缶チューハイ,05,酒類,180,1,180
0002,2026-05-01,1,12,4901001000017,牛乳1L,01,食品,220,2,440
0002,2026-05-01,2,13,4902002000018,ポテトチップス,03,菓子,150,1,150
0002,2026-05-01,2,13,4904004000010,ビール350ml,05,酒類,230,1,230
0002,2026-05-01,1,14,4902002000018,ポテトチップス,03,菓子,140,1,140
0002,2026-05-01,1,15,4903003000026,コーラ500ml,04,飲料,160,1,160
0002,2026-05-01,1,15,4902002000018,ポテトチップス,03,菓子,130,1,130
0002,2026-05-01,1,15,4902002000025,チョコレート,03,菓子,210,1,210
0002,2026-05-01,1,15,4901001000031,卵10個,01,食品,250,1,250
0002,2026-05-01,3,16,4905005000011,洗剤,02,日用品,330,1,330
0002,2026-05-01,3,16,4901001000017,牛乳1L,01,食品,220,1,220
0002,2026-05-01,3,16,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0002,2026-05-01,2,17,4903003000019,緑茶500ml,04,飲料,140,1,140
0002,2026-05-01,2,17,4904004000010,ビール350ml,05,酒類,230,3,690
0002,2026-05-01,2,17,4904004000027,缶チューハイ,05,酒類,200,1,200
0002,2026-05-01,1,18,4904004000027,缶チューハイ,05,酒類,180,1,180
0002,2026-05-01,1,18,4905005000011,洗剤,02,日用品,340,1,340
0002,2026-05-01,2,19,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0002,2026-05-01,2,20,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0002,2026-05-01,2,21,4903003000019,緑茶500ml,04,飲料,140,1,140
0002,2026-05-01,2,21,4901001000024,食パン,01,食品,150,1,150
0002,2026-05-01,2,21,4904004000010,ビール350ml,05,酒類,230,1,230
0002,2026-05-01,2,21,4901001000017,牛乳1L,01,食品,220,1,220
0002,2026-05-01,1,22,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0002,2026-05-01,2,23,4904004000010,ビール350ml,05,酒類,250,1,250
0002,2026-05-01,1,24,4905005000011,洗剤,02,日用品,320,2,640
0002,2026-05-01,1,24,4905005000035,歯ブラシ,02,日用品,300,1,300
0002,2026-05-01,1,24,4902002000018,ポテトチップス,03,菓子,130,1,130
0002,2026-05-01,1,24,4904004000027,缶チューハイ,05,酒類,180,1,180
0002,2026-05-01,3,25,4902002000025,チョコレート,03,菓子,200,1,200
0002,2026-05-01,3,25,4904004000010,ビール350ml,05,酒類,240,1,240
0002,2026-05-01,3,25,4905005000035,歯ブラシ,02,日用品,280,1,280
0002,2026-05-01,2,26,4901001000024,食パン,01,食品,170,1,170
0002,2026-05-01,2,26,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0002,2026-05-01,2,26,4903003000026,コーラ500ml,04,飲料,170,1,170
0002,2026-05-01,1,27,4903003000026,コーラ500ml,04,飲料,160,2,320
0002,2026-05-01,1,27,4904004000027,缶チューハイ,05,酒類,180,1,180
0002,2026-05-01,3,28,4905005000035,歯ブラシ,02,日用品,280,1,280
0002,2026-05-01,2,29,4905005000035,歯ブラシ,02,日用品,280,1,280
0002,2026-05-01,2,29,4902002000025,チョコレート,03,菓子,200,2,400
0002,2026-05-01,2,29,4901001000024,食パン,01,食品,150,1,150
0002,2026-05-01,1,30,4905005000035,歯ブラシ,02,日用品,300,2,600
0002,2026-05-01,1,31,4904004000010,ビール350ml,05,酒類,230,1,230
0002,2026-05-01,3,32,4904004000027,缶チューハイ,05,酒類,200,1,200
0002,2026-05-01,3,32,4904004000010,ビール350ml,05,酒類,230,3,690
0002,2026-05-01,3,32,4903003000026,コーラ500ml,04,飲料,160,1,160
0002,2026-05-01,3,33,4902002000025,チョコレート,03,菓子,200,1,200
0002,2026-05-01,3,33,4904004000010,ビール350ml,05,酒類,230,1,230
0002,2026-05-01,3,33,4904004000027,缶チューハイ,05,酒類,190,1,190
0002,2026-05-01,3,33,4905005000011,洗剤,02,日用品,340,1,340
0002,2026-05-01,2,34,4901001000031,卵10個,01,食品,240,1,240
0002,2026-05-01,2,34,4902002000018,ポテトチップス,03,菓子,130,1,130
0002,2026-05-01,1,35,4905005000028,ティッシュ5箱,02,日用品,380,1,380
0002,2026-05-01,1,35,4903003000019,緑茶500ml,04,飲料,140,1,140
0002,2026-05-01,1,35,4901001000017,牛乳1L,01,食品,240,1,240
0002,2026-05-01,3,36,4901001000031,卵10個,01,食品,240,1,240
0002,2026-05-01,3,36,4904004000027,缶チューハイ,05,酒類,180,3,540
0002,2026-05-01,3,36,4903003000026,コーラ500ml,04,飲料,160,1,160
0002,2026-05-01,1,37,4905005000028,ティッシュ5箱,02,日用品,380,1,380
0002,2026-05-01,1,37,4902002000025,チョコレート,03,菓子,220,1,220
0002,2026-05-01,1,37,4903003000026,コーラ500ml,04,飲料,160,2,320
0002,2026-05-01,1,37,4904004000010,ビール350ml,05,酒類,240,1,240
0002,2026-05-01,2,38,4905005000035,歯ブラシ,02,日用品,280,1,280
0002,2026-05-01,3,39,4902002000018,ポテトチップス,03,菓子,150,1,150
0002,2026-05-01,2,40,4903003000019,緑茶500ml,04,飲料,160,1,160
0002,2026-05-01,2,41,4904004000010,ビール350ml,05,酒類,230,1,230
0002,2026-05-01,2,42,4905005000011,洗剤,02,日用品,330,1,330
0002,2026-05-01,2,42,4905005000035,歯ブラシ,02,日用品,280,3,840
0002,2026-05-01,2,42,4905005000028,ティッシュ5箱,02,日用品,360,3,1080
0002,2026-05-01,2,42,4902002000018,ポテトチップス,03,菓子,150,1,150
0002,2026-05-01,2,43,4903003000026,コーラ500ml,04,飲料,160,1,160
0002,2026-05-01,2,44,4903003000026,コーラ500ml,04,飲料,180,2,360
0002,2026-05-01,2,44,4905005000035,歯ブラシ,02,日用品,290,2,580
0002,2026-05-01,3,45,4903003000019,緑茶500ml,04,飲料,160,1,160
0002,2026-05-01,3,45,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0002,2026-05-01,3,46,4903003000019,緑茶500ml,04,飲料,140,1,140
0002,2026-05-01,3,46,4901001000024,食パン,01,食品,150,1,150
0002,2026-05-01,3,46,4904004000010,ビール350ml,05,酒類,240,1,240
0002,2026-05-01,3,46,4901001000031,卵10個,01,食品,260,1,260
0002,2026-05-01,3,47,4901001000017,牛乳1L,01,食品,240,1,240
0002,2026-05-01,3,47,4902002000018,ポテトチップス,03,菓子,150,1,150
0002,2026-05-01,3,47,4904004000010,ビール350ml,05,酒類,230,1,230
0002,2026-05-01,3,47,4902002000025,チョコレート,03,菓子,220,1,220
0002,2026-05-01,1,48,4904004000027,缶チューハイ,05,酒類,180,2,360
0002,2026-05-01,2,49,4901001000024,食パン,01,食品,160,1,160
0002,2026-05-01,2,49,4905005000011,洗剤,02,日用品,320,1,320
0002,2026-05-01,2,49,4902002000025,チョコレート,03,菓子,210,1,210
0002,2026-05-01,2,50,4905005000011,洗剤,02,日用品,320,1,320
0001,2026-05-02,3,48,4905005000011,洗剤,02,日用品,320,2,640
0001,2026-05-02,3,48,4903003000026,コーラ500ml,04,飲料,170,1,170
0001,2026-05-02,2,49,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-02,2,49,4902002000025,チョコレート,03,菓子,200,1,200
0001,2026-05-02,2,49,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-02,2,49,4901001000024,食パン,01,食品,150,1,150
0001,2026-05-02,3,50,4904004000010,ビール350ml,05,酒類,240,1,240
0001,2026-05-02,3,50,4905005000011,洗剤,02,日用品,340,3,1020
0001,2026-05-02,3,50,4905005000035,歯ブラシ,02,日用品,290,1,290
0001,2026-05-02,3,50,4901001000017,牛乳1L,01,食品,220,2,440
0001,2026-05-02,2,51,4903003000019,緑茶500ml,04,飲料,140,3,420
0001,2026-05-02,2,51,4902002000025,チョコレート,03,菓子,210,2,420
0001,2026-05-02,2,51,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-02,2,51,4905005000011,洗剤,02,日用品,330,1,330
0001,2026-05-02,1,52,4905005000011,洗剤,02,日用品,340,2,680
0001,2026-05-02,1,52,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0001,2026-05-02,1,52,4904004000027,缶チューハイ,05,酒類,180,1,180
0001,2026-05-02,1,52,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-02,2,53,4905005000035,歯ブラシ,02,日用品,280,1,280
0001,2026-05-02,3,54,4902002000025,チョコレート,03,菓子,200,1,200
0001,2026-05-02,3,54,4905005000035,歯ブラシ,02,日用品,290,1,290
0001,2026-05-02,3,55,4903003000026,コーラ500ml,04,飲料,160,1,160
0001,2026-05-02,3,55,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0001,2026-05-02,2,56,4905005000011,洗剤,02,日用品,340,2,680
0001,2026-05-02,2,57,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-02,2,57,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-02,1,58,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-02,1,58,4904004000010,ビール350ml,05,酒類,250,1,250
0001,2026-05-02,1,58,4902002000025,チョコレート,03,菓子,200,1,200
0001,2026-05-02,1,58,4905005000011,洗剤,02,日用品,340,1,340
0001,2026-05-02,1,59,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-02,1,59,4902002000018,ポテトチップス,03,菓子,150,1,150
0001,2026-05-02,1,59,4904004000010,ビール350ml,05,酒類,230,2,460
0001,2026-05-02,3,60,4902002000025,チョコレート,03,菓子,220,1,220
0001,2026-05-02,3,60,4901001000024,食パン,01,食品,150,1,150
0001,2026-05-02,3,60,4905005000011,洗剤,02,日用品,330,2,660
0001,2026-05-02,2,61,4903003000026,コーラ500ml,04,飲料,160,1,160
0001,2026-05-02,1,62,4905005000011,洗剤,02,日用品,320,2,640
0001,2026-05-02,1,62,4905005000035,歯ブラシ,02,日用品,280,1,280
0001,2026-05-02,1,63,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-02,1,63,4903003000019,緑茶500ml,04,飲料,140,2,280
0001,2026-05-02,3,64,4905005000035,歯ブラシ,02,日用品,280,2,560
0001,2026-05-02,3,64,4905005000011,洗剤,02,日用品,330,2,660
0001,2026-05-02,3,64,4901001000031,卵10個,01,食品,240,2,480
0001,2026-05-02,3,64,4901001000024,食パン,01,食品,150,1,150
0001,2026-05-02,3,65,4901001000031,卵10個,01,食品,260,1,260
0001,2026-05-02,3,65,4904004000010,ビール350ml,05,酒類,250,1,250
0001,2026-05-02,1,66,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-02,1,66,4905005000028,ティッシュ5箱,02,日用品,370,1,370
0001,2026-05-02,1,66,4905005000035,歯ブラシ,02,日用品,290,1,290
0001,2026-05-02,1,67,4902002000018,ポテトチップス,03,菓子,140,1,140
0001,2026-05-02,1,67,4902002000025,チョコレート,03,菓子,220,1,220
0001,2026-05-02,1,67,4901001000024,食パン,01,食品,150,1,150
0001,2026-05-02,3,68,4903003000026,コーラ500ml,04,飲料,170,2,340
0001,2026-05-02,3,69,4901001000031,卵10個,01,食品,260,3,780
0001,2026-05-02,3,69,4905005000028,ティッシュ5箱,02,日用品,360,2,720
0001,2026-05-02,3,69,4905005000035,歯ブラシ,02,日用品,290,1,290
0001,2026-05-02,3,69,4903003000019,緑茶500ml,04,飲料,140,3,420
0001,2026-05-02,2,70,4901001000024,食パン,01,食品,170,1,170
0001,2026-05-02,2,70,4905005000035,歯ブラシ,02,日用品,300,1,300
0001,2026-05-02,2,70,4905005000011,洗剤,02,日用品,330,1,330
0001,2026-05-02,2,70,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-02,2,71,4903003000019,緑茶500ml,04,飲料,140,1,140
0001,2026-05-02,2,71,4904004000010,ビール350ml,05,酒類,240,2,480
0001,2026-05-02,3,72,4901001000017,牛乳1L,01,食品,240,1,240
0001,2026-05-02,3,72,4905005000028,ティッシュ5箱,02,日用品,380,2,760
0001,2026-05-02,3,72,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-02,3,72,4905005000035,歯ブラシ,02,日用品,280,1,280
0001,2026-05-02,3,73,4901001000031,卵10個,01,食品,240,2,480
0001,2026-05-02,3,73,4903003000019,緑茶500ml,04,飲料,150,1,150
0001,2026-05-02,3,73,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-02,3,73,4901001000024,食パン,01,食品,150,2,300
0001,2026-05-02,3,74,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-02,3,74,4902002000018,ポテトチップス,03,菓子,140,1,140
0001,2026-05-02,3,74,4903003000026,コーラ500ml,04,飲料,160,1,160
0001,2026-05-02,1,75,4905005000035,歯ブラシ,02,日用品,300,1,300
0001,2026-05-02,1,75,4903003000026,コーラ500ml,04,飲料,160,2,320
0001,2026-05-02,1,76,4903003000019,緑茶500ml,04,飲料,140,1,140
0001,2026-05-02,1,76,4901001000031,卵10個,01,食品,240,2,480
0001,2026-05-02,1,77,4903003000019,緑茶500ml,04,飲料,140,1,140
0001,2026-05-02,1,77,4902002000025,チョコレート,03,菓子,210,1,210
0001,2026-05-02,1,77,4901001000024,食パン,01,食品,150,1,150
0001,2026-05-02,1,77,4905005000028,ティッシュ5箱,02,日用品,370,1,370
0001,2026-05-02,3,78,4901001000024,食パン,01,食品,170,1,170
0001,2026-05-02,3,78,4903003000026,コーラ500ml,04,飲料,180,1,180
0001,2026-05-02,1,79,4905005000035,歯ブラシ,02,日用品,280,1,280
0001,2026-05-02,2,80,4905005000035,歯ブラシ,02,日用品,300,1,300
0001,2026-05-02,2,80,4901001000031,卵10個,01,食品,250,1,250
0001,2026-05-02,2,80,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0001,2026-05-02,2,80,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-02,2,81,4901001000024,食パン,01,食品,170,1,170
0001,2026-05-02,1,82,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-02,1,83,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-02,1,84,4902002000018,ポテトチップス,03,菓子,140,2,280
0001,2026-05-02,1,85,4904004000027,缶チューハイ,05,酒類,180,1,180
0001,2026-05-02,1,85,4905005000011,洗剤,02,日用品,340,1,340
0001,2026-05-02,1,85,4904004000010,ビール350ml,05,酒類,250,1,250
0001,2026-05-02,1,85,4902002000025,チョコレート,03,菓子,200,2,400
0001,2026-05-02,3,86,4903003000019,緑茶500ml,04,飲料,150,1,150
0001,2026-05-02,3,86,4905005000011,洗剤,02,日用品,320,1,320
0001,2026-05-02,3,87,4901001000031,卵10個,01,食品,240,3,720
0001,2026-05-02,3,87,4903003000019,緑茶500ml,04,飲料,140,1,140
0001,2026-05-02,3,87,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0001,2026-05-02,3,87,4903003000026,コーラ500ml,04,飲料,180,1,180
0001,2026-05-02,2,88,4905005000011,洗剤,02,日用品,320,1,320
0001,2026-05-02,2,88,4903003000019,緑茶500ml,04,飲料,140,1,140
0001,2026-05-02,3,89,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-02,3,89,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-02,2,90,4905005000028,ティッシュ5箱,02,日用品,360,2,720
0001,2026-05-02,3,91,4901001000017,牛乳1L,01,食品,220,2,440
0001,2026-05-02,3,91,4904004000027,缶チューハイ,05,酒類,180,1,180
0001,2026-05-02,3,91,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-02,3,91,4904004000010,ビール350ml,05,酒類,240,1,240
0001,2026-05-02,3,92,4901001000031,卵10個,01,食品,260,1,260
0001,2026-05-02,3,92,4902002000018,ポテトチップス,03,菓子,140,1,140
0001,2026-05-02,3,93,4901001000031,卵10個,01,食品,260,1,260
0001,2026-05-02,3,93,4905005000035,歯ブラシ,02,日用品,280,1,280
0001,2026-05-02,3,93,4903003000026,コーラ500ml,04,飲料,160,1,160
0001,2026-05-02,3,93,4902002000025,チョコレート,03,菓子,220,1,220
0001,2026-05-02,1,94,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-02,1,94,4901001000031,卵10個,01,食品,240,2,480
0001,2026-05-02,1,94,4904004000027,缶チューハイ,05,酒類,180,2,360
0001,2026-05-02,1,95,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-02,1,95,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-02,1,95,4901001000031,卵10個,01,食品,250,1,250
0001,2026-05-02,1,95,4904004000027,缶チューハイ,05,酒類,180,2,360
0002,2026-05-02,2,51,4903003000019,緑茶500ml,04,飲料,150,2,300
0002,2026-05-02,1,52,4903003000019,緑茶500ml,04,飲料,140,1,140
