StoreCode,SalesDate,PosNo,SalesNo,Jancode,ProductName,UsageCode,UsageName,UnitPrice,Quantity,LineAmount
0001,2026-05-01,1,13,4902002000018,ポテトチップス,03,菓子,150,3,450
0001,2026-05-01,1,13,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-01,1,13,4904004000010,ビール350ml,05,酒類,250,2,500
0001,2026-05-01,3,14,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-01,3,15,4903003000019,緑茶500ml,04,飲料,160,1,160
0001,2026-05-01,2,16,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-01,1,17,4902002000025,チョコレート,03,菓子,220,1,220
0001,2026-05-01,1,18,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-01,1,18,4901001000024,食パン,01,食品,150,1,150
0001,2026-05-01,1,18,4904004000027,缶チューハイ,05,酒類,190,1,190
0001,2026-05-01,1,18,4905005000011,洗剤,02,日用品,320,1,320
0001,2026-05-01,1,19,4905005000011,洗剤,02,日用品,320,1,320
0001,2026-05-01,1,19,4905005000028,ティッシュ5箱,02,日用品,370,1,370
0001,2026-05-01,1,19,4904004000027,缶チューハイ,05,酒類,190,1,190
0001,2026-05-01,1,19,4903003000026,コーラ500ml,04,飲料,160,1,160
0001,2026-05-01,3,20,4902002000018,ポテトチップス,03,菓子,130,2,260
0001,2026-05-01,3,20,4903003000026,コーラ500ml,04,飲料,180,3,540
0001,2026-05-01,3,20,4901001000031,卵10個,01,食品,240,2,480
0001,2026-05-01,3,20,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-01,3,21,4904004000010,ビール350ml,05,酒類,240,1,240
0001,2026-05-01,3,22,4901001000017,牛乳1L,01,食品,230,2,460
0001,2026-05-01,3,23,4901001000024,食パン,01,食品,170,1,170
0001,2026-05-01,3,23,4904004000027,缶チューハイ,05,酒類,180,1,180
0001,2026-05-01,1,24,4903003000019,緑茶500ml,04,飲料,140,1,140
0001,2026-05-01,1,24,4904004000027,缶チューハイ,05,酒類,190,3,570
0001,2026-05-01,1,24,4903003000026,コーラ500ml,04,飲料,160,2,320
0001,2026-05-01,1,24,4901001000024,食パン,01,食品,170,1,170
0001,2026-05-01,3,25,4904004000010,ビール350ml,05,酒類,250,1,250
0001,2026-05-01,1,26,4902002000018,ポテトチップス,03,菓子,140,1,140
0001,2026-05-01,1,26,4904004000027,缶チューハイ,05,酒類,200,1,200
0001,2026-05-01,1,26,4902002000025,チョコレート,03,菓子,200,1,200
0001,2026-05-01,2,27,4904004000010,ビール350ml,05,酒類,240,3,720
0001,2026-05-01,2,27,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-01,2,27,4903003000026,コーラ500ml,04,飲料,180,1,180
0001,2026-05-01,1,28,4902002000018,ポテトチップス,03,菓子,130,2,260
0001,2026-05-01,3,29,4903003000019,緑茶500ml,04,飲料,140,1,140
0001,2026-05-01,2,30,4903003000026,コーラ500ml,04,飲料,180,1,180
0001,2026-05-01,2,30,4905005000035,歯ブラシ,02,日用品,290,1,290
0001,2026-05-01,2,30,4904004000010,ビール350ml,05,酒類,250,1,250
0001,2026-05-01,2,31,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0001,2026-05-01,2,31,4903003000019,緑茶500ml,04,飲料,140,1,140
0001,2026-05-01,2,31,4904004000010,ビール350ml,05,酒類,250,1,250
0001,2026-05-01,2,32,4901001000024,食パン,01,食品,170,2,340
0001,2026-05-01,2,32,4905005000035,歯ブラシ,02,日用品,280,1,280
0001,2026-05-01,2,32,4904004000027,缶チューハイ,05,酒類,190,1,190
0001,2026-05-01,2,32,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-01,3,33,4903003000026,コーラ500ml,04,飲料,180,1,180
0001,2026-05-01,3,33,4901001000017,牛乳1L,01,食品,240,1,240
0001,2026-05-01,3,33,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-01,1,34,4902002000025,チョコレート,03,菓子,200,1,200
0001,2026-05-01,1,34,4905005000011,洗剤,02,日用品,320,1,320
0001,2026-05-01,3,35,4903003000026,コーラ500ml,04,飲料,160,1,160
0001,2026-05-01,3,35,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-01,2,36,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0001,2026-05-01,2,36,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-01,2,36,4901001000017,牛乳1L,01,食品,240,1,240
0001,2026-05-01,3,37,4901001000031,卵10個,01,食品,260,2,520
0001,2026-05-01,3,37,4904004000010,ビール350ml,05,酒類,230,2,460
0001,2026-05-01,2,38,4901001000024,食パン,01,食品,150,1,150
0001,2026-05-01,2,38,4905005000011,洗剤,02,日用品,320,1,320
0001,2026-05-01,3,39,4903003000026,コーラ500ml,04,飲料,160,1,160
0001,2026-05-01,2,40,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-01,2,40,4903003000026,コーラ500ml,04,飲料,160,1,160
0001,2026-05-01,2,40,4905005000035,歯ブラシ,02,日用品,290,2,580
0001,2026-05-01,2,40,4901001000031,卵10個,01,食品,260,1,260
0001,2026-05-01,2,41,4901001000031,卵10個,01,食品,260,1,260
0001,2026-05-01,2,41,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-01,2,42,4901001000017,牛乳1L,01,食品,230,1,230
0001,2026-05-01,2,42,4905005000035,歯ブラシ,02,日用品,280,1,280
0001,2026-05-01,2,42,4902002000018,ポテトチップス,03,菓子,140,1,140
0001,2026-05-01,2,42,4903003000026,コーラ500ml,04,飲料,160,1,160
0001,2026-05-01,3,43,4902002000025,チョコレート,03,菓子,200,1,200
0001,2026-05-01,3,43,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-01,3,43,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-01,3,43,4904004000027,缶チューハイ,05,酒類,180,1,180
0001,2026-05-01,1,44,4902002000018,ポテトチップス,03,菓子,130,1,130
0002,2026-05-01,1,1,4901001000024,食パン,01,食品,160,1,160
0002,2026-05-01,1,1,4904004000027,缶チューハイ,05,酒類,190,1,190
0002,2026-05-01,1,1,4903003000026,コーラ500ml,04,飲料,180,2,360
0002,2026-05-01,1,1,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0002,2026-05-01,2,2,4901001000031,卵10個,01,食品,240,1,240
0002,2026-05-01,3,3,4904004000010,ビール350ml,05,酒類,230,1,230
0002,2026-05-01,1,4,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0002,2026-05-01,1,5,4904004000027,缶チューハイ,05,酒類,190,2,380
0002,2026-05-01,1,5,4905005000011,洗剤,02,日用品,320,1,320
0002,2026-05-01,1,5,4903003000019,緑茶500ml,04,飲料,140,1,140
0002,2026-05-01,1,5,4905005000035,歯ブラシ,02,日用品,280,1,280
0002,2026-05-01,1,6,4901001000024,食パン,01,食品,150,2,300
0002,2026-05-01,1,6,4902002000025,チョコレート,03,菓子,200,1,200
0002,2026-05-01,1,6,4905005000011,洗剤,02,日用品,320,1,320
0002,2026-05-01,1,6,4904004000010,ビール350ml,05,酒類,230,1,230
0002,2026-05-01,3,7,4903003000019,緑茶500ml,04,飲料,150,1,150
0002,2026-05-01,1,8,4905005000035,歯ブラシ,02,日用品,300,2,600
0002,2026-05-01,1,8,4904004000027,缶チューハイ,05,酒類,190,2,380
0002,2026-05-01,1,8,4903003000026,コーラ500ml,04,飲料,170,2,340
0002,2026-05-01,1,8,4903003000019,緑茶500ml,04,飲料,160,1,160
0002,2026-05-01,1,9,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0002,2026-05-01,2,10,4902002000025,チョコレート,03,菓子,210,1,210
0002,2026-05-01,2,10,4903003000026,コーラ500ml,04,飲料,160,1,160
0002,2026-05-01,2,10,4904004000010,ビール350ml,05,酒類,230,3,690
0002,2026-05-01,2,10,4901001000024,食パン,01,食品,160,2,320
0002,2026-05-01,1,11,4903003000019,緑茶500ml,04,飲料,160,2,320
0002,2026-05-01,1,11,4905005000035,歯ブラシ,02,日用品,280,1,280
0002,2026-05-01,1,11,4902002000025,チョコレート,03,菓子,200,1,200
0002,2026-05-01,1,11,4902002000018,ポテトチップス,03,菓子,130,1,130
0002,2026-05-01,2,12,4902002000025,チョコレート,03,菓子,200,1,200
0002,2026-05-01,2,13,4903003000019,緑茶500ml,04,飲料,140,1,140
0002,2026-05-01,2,13,4901001000017,牛乳1L,01,食品,240,2,480
0002,2026-05-01,2,13,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0002,2026-05-01,2,14,4902002000025,チョコレート,03,菓子,200,1,200
0002,2026-05-01,2,14,4901001000017,牛乳1L,01,食品,220,1,220
0002,2026-05-01,2,15,4903003000019,緑茶500ml,04,飲料,140,1,140
0002,2026-05-01,2,15,4904004000027,缶チューハイ,05,酒類,200,3,600
0002,2026-05-01,2,15,4901001000031,卵10個,01,食品,240,1,240
0002,2026-05-01,2,15,4902002000025,チョコレート,03,菓子,200,1,200
0002,2026-05-01,3,16,4902002000018,ポテトチップス,03,菓子,150,1,150
0002,2026-05-01,3,16,4904004000010,ビール350ml,05,酒類,230,1,230
0002,2026-05-01,3,16,4905005000011,洗剤,02,日用品,320,1,320
0002,2026-05-01,3,16,4902002000025,チョコレート,03,菓子,200,2,400
0002,2026-05-01,1,17,4903003000026,コーラ500ml,04,飲料,160,1,160
0002,2026-05-01,1,17,4903003000019,緑茶500ml,04,飲料,140,2,280
0002,2026-05-01,1,17,4901001000017,牛乳1L,01,食品,240,1,240
0002,2026-05-01,1,17,4902002000025,チョコレート,03,菓子,200,1,200
0002,2026-05-01,1,18,4905005000028,ティッシュ5箱,02,日用品,360,2,720
0002,2026-05-01,2,19,4901001000031,卵10個,01,食品,240,1,240
0002,2026-05-01,1,20,4901001000031,卵10個,01,食品,240,1,240
0002,2026-05-01,1,21,4903003000026,コーラ500ml,04,飲料,160,1,160
0002,2026-05-01,1,21,4901001000024,食パン,01,食品,150,3,450
0002,2026-05-01,2,22,4901001000017,牛乳1L,01,食品,230,3,690
0002,2026-05-01,2,22,4903003000019,緑茶500ml,04,飲料,140,1,140
0002,2026-05-01,1,23,4904004000027,缶チューハイ,05,酒類,190,1,190
0002,2026-05-01,1,23,4905005000035,歯ブラシ,02,日用品,280,2,560
0002,2026-05-01,1,23,4902002000025,チョコレート,03,菓子,200,1,200
0002,2026-05-01,1,23,4904004000010,ビール350ml,05,酒類,230,2,460
0002,2026-05-01,2,24,4903003000026,コーラ500ml,04,飲料,160,1,160
0002,2026-05-01,3,25,4903003000019,緑茶500ml,04,飲料,160,1,160
0002,2026-05-01,3,25,4901001000031,卵10個,01,食品,240,1,240
0002,2026-05-01,3,25,4905005000011,洗剤,02,日用品,340,1,340
0002,2026-05-01,3,25,4902002000018,ポテトチップス,03,菓子,130,1,130
0002,2026-05-01,1,26,4905005000035,歯ブラシ,02,日用品,280,1,280
0002,2026-05-01,1,26,4905005000028,ティッシュ5箱,02,日用品,370,1,370
0002,2026-05-01,1,26,4902002000018,ポテトチップス,03,菓子,130,1,130
0002,2026-05-01,1,27,4903003000026,コーラ500ml,04,飲料,160,1,160
0002,2026-05-01,1,27,4902002000018,ポテトチップス,03,菓子,130,1,130
0002,2026-05-01,1,27,4901001000024,食パン,01,食品,160,1,160
0002,2026-05-01,1,27,4903003000019,緑茶500ml,04,飲料,140,1,140
0002,2026-05-01,2,28,4905005000011,洗剤,02,日用品,320,1,320
0002,2026-05-01,2,29,4904004000010,ビール350ml,05,酒類,230,1,230
0002,2026-05-01,2,29,4903003000019,緑茶500ml,04,飲料,150,1,150
0002,2026-05-01,1,30,4903003000019,緑茶500ml,04,飲料,150,1,150
0002,2026-05-01,3,31,4905005000028,ティッシュ5箱,02,日用品,360,3,1080
0002,2026-05-01,1,32,4903003000019,緑茶500ml,04,飲料,140,1,140
0002,2026-05-01,1,32,4902002000018,ポテトチップス,03,菓子,150,1,150
0002,2026-05-01,2,33,4903003000019,緑茶500ml,04,飲料,140,1,140
0002,2026-05-01,2,33,4905005000011,洗剤,02,日用品,320,1,320
0002,2026-05-01,2,33,4901001000031,卵10個,01,食品,260,1,260
0002,2026-05-01,2,34,4901001000031,卵10個,01,食品,240,2,480
0002,2026-05-01,2,34,4901001000024,食パン,01,食品,170,2,340
0002,2026-05-01,2,35,4902002000018,ポテトチップス,03,菓子,140,1,140
0002,2026-05-01,2,36,4901001000031,卵10個,01,食品,240,1,240
0002,2026-05-01,2,36,4905005000011,洗剤,02,日用品,320,1,320
0002,2026-05-01,2,36,4905005000035,歯ブラシ,02,日用品,280,1,280
0002,2026-05-01,2,36,4902002000018,ポテトチップス,03,菓子,150,1,150
0002,2026-05-01,3,37,4904004000010,ビール350ml,05,酒類,240,1,240
0002,2026-05-01,3,37,4901001000017,牛乳1L,01,食品,220,1,220
0002,2026-05-01,3,37,4905005000011,洗剤,02,日用品,340,1,340
0002,2026-05-01,3,37,4901001000031,卵10個,01,食品,240,3,720
0002,2026-05-01,1,38,4905005000011,洗剤,02,日用品,340,1,340
0002,2026-05-01,1,38,4903003000019,緑茶500ml,04,飲料,140,1,140
0002,2026-05-01,2,39,4905005000011,洗剤,02,日用品,330,1,330
0002,2026-05-01,2,39,4905005000028,ティッシュ5箱,02,日用品,360,2,720
0002,2026-05-01,2,39,4902002000025,チョコレート,03,菓子,210,2,420
0002,2026-05-01,3,40,4904004000027,缶チューハイ,05,酒類,190,2,380
0002,2026-05-01,3,40,4901001000031,卵10個,01,食品,250,1,250
0002,2026-05-01,3,40,4903003000019,緑茶500ml,04,飲料,150,1,150
0002,2026-05-01,3,41,4901001000024,食パン,01,食品,150,1,150
0002,2026-05-01,3,41,4905005000035,歯ブラシ,02,日用品,300,2,600
0002,2026-05-01,2,42,4902002000018,ポテトチップス,03,菓子,140,2,280
0002,2026-05-01,3,43,4903003000019,緑茶500ml,04,飲料,140,1,140
0002,2026-05-01,3,43,4905005000035,歯ブラシ,02,日用品,280,1,280
0002,2026-05-01,3,43,4901001000024,食パン,01,食品,150,3,450
0002,2026-05-01,1,44,4903003000019,緑茶500ml,04,飲料,160,1,160
0002,2026-05-01,1,44,4904004000010,ビール350ml,05,酒類,250,1,250
0002,2026-05-01,2,45,4901001000031,卵10個,01,食品,240,1,240
0002,2026-05-01,3,46,4902002000018,ポテトチップス,03,菓子,130,1,130
0002,2026-05-01,3,46,4901001000024,食パン,01,食品,150,1,150
0002,2026-05-01,3,46,4901001000031,卵10個,01,食品,260,1,260
0002,2026-05-01,3,47,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0002,2026-05-01,3,48,4901001000024,食パン,01,食品,160,1,160
0001,2026-05-02,2,45,4904004000027,缶チューハイ,05,酒類,180,1,180
0001,2026-05-02,2,46,4903003000026,コーラ500ml,04,飲料,180,1,180
0001,2026-05-02,1,47,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0001,2026-05-02,1,47,4902002000018,ポテトチップス,03,菓子,140,1,140
0001,2026-05-02,1,47,4904004000027,缶チューハイ,05,酒類,180,1,180
0001,2026-05-02,1,47,4903003000026,コーラ500ml,04,飲料,180,1,180
0001,2026-05-02,1,48,4901001000024,食パン,01,食品,160,1,160
0001,2026-05-02,1,49,4901001000017,牛乳1L,01,食品,230,1,230
0001,2026-05-02,1,49,4905005000035,歯ブラシ,02,日用品,280,1,280
0001,2026-05-02,1,49,4903003000019,緑茶500ml,04,飲料,140,2,280
0001,2026-05-02,1,49,4902002000025,チョコレート,03,菓子,200,1,200
0001,2026-05-02,1,50,4904004000027,缶チューハイ,05,酒類,180,1,180
0001,2026-05-02,1,50,4905005000035,歯ブラシ,02,日用品,300,1,300
0001,2026-05-02,1,50,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-02,1,50,4905005000011,洗剤,02,日用品,330,1,330
0001,2026-05-02,2,51,4905005000035,歯ブラシ,02,日用品,280,1,280
0001,2026-05-02,2,51,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0001,2026-05-02,2,51,4902002000025,チョコレート,03,菓子,210,1,210
0001,2026-05-02,2,51,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-02,3,52,4903003000019,緑茶500ml,04,飲料,160,1,160
0001,2026-05-02,3,52,4901001000024,食パン,01,食品,160,1,160
0001,2026-05-02,2,53,4902002000025,チョコレート,03,菓子,200,1,200
0001,2026-05-02,2,53,4904004000027,缶チューハイ,05,酒類,180,1,180
0001,2026-05-02,2,53,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-02,2,53,4901001000031,卵10個,01,食品,250,1,250
0001,2026-05-02,1,54,4905005000011,洗剤,02,日用品,320,2,640
0001,2026-05-02,1,54,4905005000028,ティッシュ5箱,02,日用品,360,3,1080
0001,2026-05-02,1,55,4903003000026,コーラ500ml,04,飲料,170,1,170
0001,2026-05-02,1,55,4901001000031,卵10個,01,食品,250,1,250
0001,2026-05-02,1,55,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0001,2026-05-02,1,55,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-02,1,56,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-02,1,56,4905005000035,歯ブラシ,02,日用品,280,1,280
0001,2026-05-02,1,56,4903003000019,緑茶500ml,04,飲料,160,1,160
0001,2026-05-02,1,56,4905005000028,ティッシュ5箱,02,日用品,370,1,370
0001,2026-05-02,1,57,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-02,1,57,4902002000025,チョコレート,03,菓子,220,2,440
0001,2026-05-02,1,57,4901001000031,卵10個,01,食品,250,2,500
0001,2026-05-02,3,58,4902002000025,チョコレート,03,菓子,200,1,200
0001,2026-05-02,3,58,4903003000019,緑茶500ml,04,飲料,150,1,150
0001,2026-05-02,1,59,4903003000019,緑茶500ml,04,飲料,140,1,140
0001,2026-05-02,1,59,4905005000011,洗剤,02,日用品,320,1,320
0001,2026-05-02,1,59,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-02,2,60,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-02,2,60,4901001000017,牛乳1L,01,食品,230,1,230
0001,2026-05-02,2,61,4904004000027,缶チューハイ,05,酒類,180,1,180
0001,2026-05-02,2,61,4904004000010,ビール350ml,05,酒類,250,1,250
0001,2026-05-02,2,61,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-02,2,61,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0001,2026-05-02,1,62,4903003000019,緑茶500ml,04,飲料,160,1,160
0001,2026-05-02,1,62,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-02,1,62,4901001000017,牛乳1L,01,食品,220,2,440
0001,2026-05-02,1,62,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0001,2026-05-02,3,63,4903003000019,緑茶500ml,04,飲料,160,1,160
0001,2026-05-02,3,63,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-02,3,64,4905005000028,ティッシュ5箱,02,日用品,360,2,720
0001,2026-05-02,3,64,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-02,3,64,4901001000031,卵10個,01,食品,240,1,240
0001,2026-05-02,3,64,4902002000025,チョコレート,03,菓子,210,1,210
0001,2026-05-02,3,65,4902002000025,チョコレート,03,菓子,210,1,210
0001,2026-05-02,3,65,4903003000019,緑茶500ml,04,飲料,160,1,160
0001,2026-05-02,3,66,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-02,3,66,4905005000011,洗剤,02,日用品,330,1,330
0001,2026-05-02,3,66,4903003000019,緑茶500ml,04,飲料,160,1,160
0001,2026-05-02,3,67,4901001000024,食パン,01,食品,160,2,320
0001,2026-05-02,3,67,4905005000035,歯ブラシ,02,日用品,280,1,280
0001,2026-05-02,3,67,4904004000010,ビール350ml,05,酒類,230,2,460
0001,2026-05-02,2,68,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-02,2,68,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0001,2026-05-02,1,69,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0001,2026-05-02,2,70,4904004000027,缶チューハイ,05,酒類,200,1,200
0001,2026-05-02,2,70,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-02,3,71,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-02,2,72,4901001000017,牛乳1L,01,食品,240,2,480
0001,2026-05-02,2,72,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-02,2,72,4903003000026,コーラ500ml,04,飲料,160,1,160
0001,2026-05-02,2,72,4905005000035,歯ブラシ,02,日用品,280,1,280
0001,2026-05-02,3,73,4905005000028,ティッシュ5箱,02,日用品,380,2,760
0001,2026-05-02,3,73,4903003000019,緑茶500ml,04,飲料,160,1,160
0001,2026-05-02,3,73,4903003000026,コーラ500ml,04,飲料,170,1,170
0001,2026-05-02,3,73,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-02,3,74,4904004000027,缶チューハイ,05,酒類,190,1,190
0001,2026-05-02,3,74,4905005000011,洗剤,02,日用品,330,2,660
0001,2026-05-02,3,74,4904004000010,ビール350ml,05,酒類,240,1,240
0001,2026-05-02,3,74,4901001000031,卵10個,01,食品,250,1,250
0001,2026-05-02,3,75,4905005000035,歯ブラシ,02,日用品,290,1,290
0001,2026-05-02,3,75,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0001,2026-05-02,3,75,4903003000026,コーラ500ml,04,飲料,160,1,160
0001,2026-05-02,3,76,4904004000027,缶チューハイ,05,酒類,200,1,200
0001,2026-05-02,3,76,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-02,1,77,4902002000025,チョコレート,03,菓子,220,1,220
0001,2026-05-02,1,77,4905005000011,洗剤,02,日用品,320,1,320
0001,2026-05-02,1,77,4903003000019,緑茶500ml,04,飲料,150,2,300
0001,2026-05-02,2,78,4901001000017,牛乳1L,01,食品,240,2,480
0001,2026-05-02,2,78,4905005000011,洗剤,02,日用品,320,1,320
0001,2026-05-02,2,78,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-02,1,79,4902002000025,チョコレート,03,菓子,200,1,200
0001,2026-05-02,1,80,4901001000017,牛乳1L,01,食品,240,1,240
0001,2026-05-02,1,80,4901001000024,食パン,01,食品,150,1,150
0001,2026-05-02,1,80,4905005000011,洗剤,02,日用品,320,1,320
0001,2026-05-02,1,80,4905005000035,歯ブラシ,02,日用品,280,1,280
0001,2026-05-02,2,81,4901001000024,食パン,01,食品,150,1,150
0001,2026-05-02,2,81,4901001000017,牛乳1L,01,食品,220,1,220
0001,2026-05-02,3,82,4901001000031,卵10個,01,食品,250,1,250
0001,2026-05-02,3,82,4902002000018,ポテトチップス,03,菓子,130,1,130
0001,2026-05-02,3,83,4901001000024,食パン,01,食品,170,2,340
0001,2026-05-02,3,83,4901001000031,卵10個,01,食品,240,2,480
0001,2026-05-02,1,84,4903003000026,コーラ500ml,04,飲料,180,3,540
0001,2026-05-02,1,85,4901001000017,牛乳1L,01,食品,240,2,480
0001,2026-05-02,1,85,4905005000011,洗剤,02,日用品,320,1,320
0001,2026-05-02,1,85,4903003000026,コーラ500ml,04,飲料,170,1,170
0001,2026-05-02,1,85,4901001000024,食パン,01,食品,150,1,150
0001,2026-05-02,2,86,4901001000024,食パン,01,食品,150,2,300
0001,2026-05-02,1,87,4905005000028,ティッシュ5箱,02,日用品,370,1,370
0001,2026-05-02,1,87,4905005000011,洗剤,02,日用品,330,1,330
0001,2026-05-02,1,87,4904004000010,ビール350ml,05,酒類,230,1,230
0001,2026-05-02,3,88,4905005000035,歯ブラシ,02,日用品,290,1,290
0002,2026-05-02,3,49,4904004000010,ビール350ml,05,酒類,250,1,250
0002,2026-05-02,3,49,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0002,2026-05-02,3,49,4902002000025,チョコレート,03,菓子,210,1,210
0002,2026-05-02,3,49,4901001000031,卵10個,01,食品,250,1,250
0002,2026-05-02,3,50,4901001000024,食パン,01,食品,150,1,150
0002,2026-05-02,3,50,4905005000011,洗剤,02,日用品,330,1,330
0002,2026-05-02,3,50,4905005000028,ティッシュ5箱,02,日用品,360,1,360
0002,2026-05-02,2,51,4901001000024,食パン,01,食品,160,1,160
0002,2026-05-02,2,51,4905005000011,洗剤,02,日用品,330,1,330
0002,2026-05-02,3,52,4905005000011,洗剤,02,日用品,320,1,320
0002,2026-05-02,3,52,4902002000018,ポテトチップス,03,菓子,150,1,150
0002,2026-05-02,2,53,4904004000010,ビール350ml,05,酒類,230,2,460
0002,2026-05-02,2,53,4901001000024,食パン,01,食品,150,1,150
0002,2026-05-02,2,53,4902002000018,ポテトチップス,03,菓子,130,1,130
0002,2026-05-02,2,53,4901001000031,卵10個,01,食品,240,2,480
0002,2026-05-02,3,54,4902002000025,チョコレート,03,菓子,200,2,400
0002,2026-05-02,2,55,4905005000028,ティッシュ5箱,02,日用品,370,1,370
0002,2026-05-02,2,55,4903003000026,コーラ500ml,04,飲料,160,1,160
0002,2026-05-02,1,56,4905005000028,ティッシュ5箱,02,日用品,360,2,720
0002,2026-05-02,1,56,4902002000018,ポテトチップス,03,菓子,130,1,130
0002,2026-05-02,1,56,4903003000026,コーラ500ml,04,飲料,160,1,160
